   X ,   Y ,   Z ,  X0 ,  Y0 ,  Z0 ,   R ,   U ,   V ,   W ,  CN ,  F1 ,  F2 ,  F3
   0.731064E+01 ,   0.250864E+02 ,   0.925755E+00 ,      7.31 ,     25.09 ,      0.93 ,       0.925763 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.259164E-09 ,  -0.444819E-10 ,   0.181431E-02
   0.646828E+01 ,   0.208552E+02 ,   0.207758E+01 ,      6.47 ,     20.86 ,      2.08 ,       1.082712 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.431171E+00 ,   0.810089E+00 ,   0.845783E-01
   0.164857E+02 ,   0.265566E+02 ,   0.776309E+01 ,     16.49 ,     26.56 ,      7.76 ,       0.969747 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.152267E+00 ,   0.387901E+00 ,   0.619371E+00
   0.177284E+02 ,   0.273355E+02 ,   0.583911E+01 ,     17.73 ,     27.34 ,      5.84 ,       1.132534 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.189242E+00 ,  -0.159842E+00 ,  -0.236713E+00
   0.172738E+02 ,   0.287411E+02 ,   0.268941E+01 ,     17.27 ,     28.74 ,      2.69 ,       1.075777 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.200274E+00 ,  -0.417120E+00 ,  -0.138617E+00
   0.183761E+02 ,   0.290292E+02 ,   0.473317E+01 ,     18.38 ,     29.03 ,      4.73 ,       0.970823 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.459672E-01 ,  -0.849660E+00 ,  -0.117810E+00
   0.191756E+02 ,   0.249964E+02 ,   0.536325E+01 ,     19.18 ,     25.00 ,      5.36 ,       1.195846 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.220196E+00 ,  -0.765374E-02 ,  -0.259339E+00
   0.208012E+02 ,   0.288511E+02 ,   0.439047E+01 ,     20.80 ,     28.85 ,      4.39 ,       1.148799 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.274615E+00 ,   0.394672E-03 ,   0.611699E-01
   0.192338E+02 ,   0.290570E+02 ,   0.302790E+01 ,     19.23 ,     29.06 ,      3.03 ,       0.938227 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.749993E+00 ,  -0.108343E+00 ,  -0.113778E+00
   0.206209E+02 ,   0.275761E+02 ,   0.264289E+01 ,     20.62 ,     27.58 ,      2.64 ,       1.006651 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.234332E+00 ,  -0.181746E+00 ,  -0.476920E+00
   0.230491E+02 ,   0.290970E+02 ,   0.304140E+01 ,     23.05 ,     29.10 ,      3.04 ,       0.903018 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.936017E-01 ,  -0.183800E+00 ,  -0.580005E-01
   0.267755E+02 ,   0.271042E+02 ,   0.108167E+01 ,     26.78 ,     27.10 ,      1.08 ,       1.081693 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.323133E+00 ,   0.388977E+00 ,   0.686905E-01
   0.282041E+02 ,   0.288239E+02 ,   0.115520E+01 ,     28.20 ,     28.82 ,      1.16 ,       1.155235 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.281024E-02 ,  -0.554479E+00 ,   0.606372E+00
   0.250646E+02 ,   0.289894E+02 ,   0.455867E+01 ,     25.06 ,     28.99 ,      4.56 ,       1.010619 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.131842E+00 ,  -0.995111E+00 ,  -0.649936E-01
   0.303532E+02 ,   0.288137E+02 ,   0.501599E+01 ,     30.35 ,     28.81 ,      5.02 ,       1.186319 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.411974E+00 ,  -0.320576E+00 ,  -0.216111E+00
   0.480531E+02 ,   0.268544E+02 ,   0.774993E+01 ,     48.05 ,     26.85 ,      7.75 ,       1.013197 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.130295E+00 ,  -0.258010E+00 ,  -0.187457E+00
   0.473023E+02 ,   0.281004E+02 ,   0.952370E+00 ,     47.30 ,     28.10 ,      0.95 ,       0.952383 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.372562E-14 ,   0.103372E-15 ,   0.220961E-01
   0.401317E+02 ,   0.289581E+02 ,   0.103357E+01 ,     40.13 ,     28.96 ,      1.03 ,       1.033603 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.496903E-02 ,   0.199219E-02 ,   0.591987E+00
   0.552377E+02 ,   0.290520E+02 ,   0.946550E+00 ,     55.24 ,     29.05 ,      0.95 ,       0.946579 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.415088E-01 ,  -0.432998E-01 ,   0.850781E+00
   0.557689E+01 ,   0.290491E+02 ,   0.300832E+01 ,      5.58 ,     29.05 ,      3.01 ,       0.950963 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.285593E+00 ,  -0.782593E+00 ,  -0.276385E+00
   0.844092E+01 ,   0.270550E+02 ,   0.107893E+01 ,      8.44 ,     27.05 ,      1.08 ,       1.078944 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.534802E-10 ,  -0.250391E-10 ,   0.144390E-01
   0.991784E+01 ,   0.266200E+02 ,   0.275366E+01 ,      9.92 ,     26.62 ,      2.75 ,       1.195886 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.342069E-01 ,   0.114430E+00 ,  -0.171410E+00
   0.151683E+02 ,   0.289805E+02 ,   0.296681E+01 ,     15.17 ,     28.98 ,      2.97 ,       1.019551 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.599458E+00 ,  -0.451752E+00 ,   0.389305E+00
   0.734831E+01 ,   0.519115E+01 ,   0.111287E+01 ,      7.35 ,      5.19 ,      1.11 ,       1.112890 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.186612E-01 ,  -0.587894E-01 ,   0.581940E-01
   0.115670E+02 ,   0.985568E+00 ,   0.283477E+01 ,     11.57 ,      0.99 ,      2.83 ,       0.985574 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.136573E+00 ,   0.324485E+00 ,  -0.605242E+00
   0.139987E+02 ,   0.106380E+01 ,   0.291140E+01 ,     14.00 ,      1.06 ,      2.91 ,       1.063819 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.418210E+00 ,   0.284259E+00 ,  -0.395002E-01
   0.155972E+02 ,   0.104769E+01 ,   0.490171E+01 ,     15.60 ,      1.05 ,      4.90 ,       0.994881 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.244553E+00 ,   0.215805E-01 ,  -0.111816E+00
   0.897008E+01 ,   0.101999E+01 ,   0.100099E+02 ,      8.97 ,      1.02 ,     10.01 ,       1.019894 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.252436E+00 ,   0.249709E-01 ,  -0.189153E+00
   0.176454E+02 ,   0.316839E+01 ,   0.105579E+01 ,     17.65 ,      3.17 ,      1.06 ,       1.055834 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.150199E-01 ,  -0.868160E-01 ,   0.525693E+00
   0.207473E+02 ,   0.112803E+01 ,   0.313395E+01 ,     20.75 ,      1.13 ,      3.13 ,       1.079966 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.116605E+00 ,   0.460527E+00 ,   0.779890E-01
   0.217253E+02 ,   0.288313E+01 ,   0.297321E+01 ,     21.73 ,      2.88 ,      2.97 ,       0.935710 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.407936E+00 ,   0.962399E-01 ,  -0.368606E+00
   0.232470E+02 ,   0.140719E+01 ,   0.319202E+01 ,     23.25 ,      1.41 ,      3.19 ,       1.195415 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.234271E+00 ,  -0.112803E+00 ,  -0.461882E+00
   0.188149E+02 ,   0.108290E+01 ,   0.575604E+01 ,     18.81 ,      1.08 ,      5.76 ,       1.082926 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.269787E+00 ,   0.813427E+00 ,  -0.283035E+00
   0.255382E+02 ,   0.111899E+01 ,   0.303818E+01 ,     25.54 ,      1.12 ,      3.04 ,       1.119018 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.121311E+00 ,   0.518767E+00 ,   0.453245E+00
   0.252391E+02 ,   0.309771E+01 ,   0.490595E+01 ,     25.24 ,      3.10 ,      4.91 ,       1.142164 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.194437E+00 ,  -0.484962E+00 ,   0.833403E-01
   0.245924E+02 ,   0.500183E+01 ,   0.599464E+01 ,     24.59 ,      5.00 ,      5.99 ,       0.913940 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.525402E+00 ,  -0.420869E+00 ,  -0.216692E-01
   0.342886E+02 ,   0.109645E+01 ,   0.322869E+01 ,     34.29 ,      1.10 ,      3.23 ,       1.096485 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.284700E+00 ,   0.789279E+00 ,  -0.215310E+00
   0.267603E+02 ,   0.101668E+02 ,   0.505739E+01 ,     26.76 ,     10.17 ,      5.06 ,       0.943396 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.353302E+00 ,   0.854763E-02 ,  -0.222159E+00
   0.291111E+02 ,   0.885191E+01 ,   0.304988E+01 ,     29.11 ,      8.85 ,      3.05 ,       1.052443 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.415987E+00 ,  -0.208577E+00 ,   0.839175E+00
   0.489591E+02 ,   0.927826E+00 ,   0.923302E+00 ,     48.96 ,      0.93 ,      0.92 ,       0.923310 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.289791E-14 ,   0.350277E-16 ,   0.195946E-02
   0.568624E+02 ,   0.106862E+01 ,   0.106861E+01 ,     56.86 ,      1.07 ,      1.07 ,       1.068640 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.394714E+00 ,   0.619026E+00 ,   0.466059E+00
   0.577957E+02 ,   0.312699E+01 ,   0.959819E+00 ,     57.80 ,      3.13 ,      0.96 ,       0.959859 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.331416E+00 ,  -0.308860E+00 ,   0.586391E+00
   0.852050E+01 ,   0.113120E+01 ,   0.804821E+01 ,      8.52 ,      1.13 ,      8.05 ,       0.995237 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.879678E-01 ,  -0.495692E-01 ,  -0.518379E+00
   0.105390E+02 ,   0.396720E+01 ,   0.318200E+01 ,     10.54 ,      3.97 ,      3.18 ,       1.159512 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.458517E-01 ,  -0.801565E-01 ,  -0.958076E-01
   0.119881E+02 ,   0.331880E+01 ,   0.594221E+01 ,     11.99 ,      3.32 ,      5.94 ,       0.948757 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.250952E+00 ,  -0.155398E+00 ,  -0.155385E+00
   0.152436E+02 ,   0.339644E+01 ,   0.592660E+01 ,     15.24 ,      3.40 ,      5.93 ,       1.134942 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.195462E+00 ,   0.910773E-01 ,   0.194308E+00
   0.142124E+02 ,   0.111974E+01 ,   0.649816E+01 ,     14.21 ,      1.12 ,      6.50 ,       1.119752 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.830233E-01 ,   0.238937E-01 ,  -0.252231E-01
   0.163108E+02 ,   0.489033E+01 ,   0.426576E+01 ,     16.31 ,      4.89 ,      4.27 ,       1.033847 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.513422E+00 ,   0.255686E+00 ,  -0.195864E+00
   0.185191E+02 ,   0.417894E+01 ,   0.448335E+01 ,     18.52 ,      4.18 ,      4.48 ,       1.190335 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.182436E-01 ,  -0.478137E-01 ,  -0.678512E+00
   0.174449E+02 ,   0.456757E+01 ,   0.272948E+01 ,     17.44 ,      4.57 ,      2.73 ,       0.902761 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.412643E+00 ,  -0.415536E+00 ,   0.273937E+00
   0.238507E+02 ,   0.286331E+01 ,   0.107665E+01 ,     23.85 ,      2.86 ,      1.08 ,       1.076657 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.426338E+00 ,  -0.242004E-01 ,  -0.422425E-01
   0.210563E+02 ,   0.450061E+01 ,   0.383800E+01 ,     21.06 ,      4.50 ,      3.84 ,       1.016672 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.315267E-01 ,  -0.369778E+00 ,  -0.108001E+00
   0.215854E+02 ,   0.813227E+01 ,   0.501393E+01 ,     21.59 ,      8.13 ,      5.01 ,       1.184431 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.255715E-01 ,   0.272273E+00 ,  -0.688791E-01
   0.235001E+02 ,   0.250072E+01 ,   0.952208E+01 ,     23.50 ,      2.50 ,      9.52 ,       0.969004 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.189377E+00 ,   0.337210E+00 ,  -0.389389E+00
   0.294092E+02 ,   0.267298E+01 ,   0.196676E+01 ,     29.41 ,      2.67 ,      1.97 ,       1.032239 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.535839E+00 ,  -0.878735E-01 ,  -0.137637E-01
   0.267857E+02 ,   0.304193E+01 ,   0.314962E+01 ,     26.79 ,      3.04 ,      3.15 ,       1.175872 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.680851E+00 ,   0.636877E+00 ,  -0.336757E+00
   0.255477E+02 ,   0.680391E+01 ,   0.616503E+01 ,     25.55 ,      6.80 ,      6.17 ,       1.130655 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.193851E-01 ,   0.842127E-01 ,  -0.377973E+00
   0.320800E+02 ,   0.876300E+01 ,   0.103530E+01 ,     32.08 ,      8.76 ,      1.04 ,       1.035341 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.242283E+00 ,  -0.204789E+00 ,   0.698463E+00
   0.475489E+02 ,   0.303105E+01 ,   0.118117E+01 ,     47.55 ,      3.03 ,      1.18 ,       1.181198 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.394103E-01 ,   0.410111E+00 ,   0.637461E+00
   0.519915E+02 ,   0.275951E+01 ,   0.987434E+00 ,     51.99 ,      2.76 ,      0.99 ,       0.987477 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.288949E+00 ,  -0.288217E+00 ,   0.529234E+00
   0.585080E+02 ,   0.520344E+01 ,   0.964418E+00 ,     58.51 ,      5.20 ,      0.96 ,       0.964459 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.889576E-01 ,  -0.373517E+00 ,   0.124742E+01
   0.673087E+01 ,   0.104267E+01 ,   0.269593E+01 ,      6.73 ,      1.04 ,      2.70 ,       1.042701 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.551917E+00 ,   0.647463E+00 ,   0.138417E+00
   0.715305E+01 ,   0.648492E+01 ,   0.289996E+01 ,      7.15 ,      6.48 ,      2.90 ,       1.101493 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.533836E+00 ,  -0.212644E+00 ,  -0.466872E+00
   0.136524E+02 ,   0.444878E+01 ,   0.459641E+01 ,     13.65 ,      4.45 ,      4.60 ,       1.190764 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.165724E+00 ,   0.548412E-01 ,   0.504479E+00
   0.134854E+02 ,   0.393749E+01 ,   0.720215E+01 ,     13.49 ,      3.94 ,      7.20 ,       1.103620 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.473145E+00 ,  -0.407759E-01 ,  -0.285467E+00
   0.150513E+02 ,   0.600241E+01 ,   0.568895E+01 ,     15.05 ,      6.00 ,      5.69 ,       1.168148 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.108222E+00 ,  -0.288350E+00 ,  -0.101806E+00
   0.140927E+02 ,   0.657847E+01 ,   0.308013E+01 ,     14.09 ,      6.58 ,      3.08 ,       1.041573 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.298925E+00 ,  -0.388063E+00 ,  -0.183569E+00
   0.193738E+02 ,   0.879954E+01 ,   0.258201E+01 ,     19.37 ,      8.80 ,      2.58 ,       0.974290 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.232836E-01 ,  -0.727766E-01 ,  -0.109419E+00
   0.211914E+02 ,   0.581087E+01 ,   0.233540E+01 ,     21.19 ,      5.81 ,      2.34 ,       0.981554 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.476946E+00 ,   0.314240E+00 ,   0.226594E+00
   0.182950E+02 ,   0.877216E+01 ,   0.517273E+01 ,     18.30 ,      8.77 ,      5.17 ,       1.065463 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.561201E-01 ,   0.483799E-02 ,  -0.329052E-01
   0.197716E+02 ,   0.112361E+02 ,   0.101297E+02 ,     19.77 ,     11.24 ,     10.13 ,       0.908985 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.108717E+00 ,  -0.283612E+00 ,  -0.174438E+00
   0.207102E+02 ,   0.110652E+02 ,   0.851918E+01 ,     20.71 ,     11.07 ,      8.52 ,       0.962892 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.601140E+00 ,  -0.195068E+00 ,  -0.425291E+00
   0.216325E+02 ,   0.581959E+01 ,   0.548876E+01 ,     21.63 ,      5.82 ,      5.49 ,       1.173510 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.203653E+00 ,   0.354866E-01 ,   0.162394E+00
   0.279690E+02 ,   0.107711E+02 ,   0.117119E+01 ,     27.97 ,     10.77 ,      1.17 ,       1.171230 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.205322E+00 ,   0.247129E+00 ,   0.336951E+00
   0.263954E+02 ,   0.488975E+01 ,   0.431180E+01 ,     26.40 ,      4.89 ,      4.31 ,       1.041678 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.110653E+00 ,  -0.523872E+00 ,  -0.349488E+00
   0.273709E+02 ,   0.657437E+01 ,   0.386033E+01 ,     27.37 ,      6.57 ,      3.86 ,       0.937283 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.659398E+00 ,   0.789762E+00 ,   0.590056E+00
   0.425681E+02 ,   0.114886E+02 ,   0.923568E+00 ,     42.57 ,     11.49 ,      0.92 ,       0.923582 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.296501E+00 ,  -0.451354E+00 ,   0.860429E-01
   0.456163E+02 ,   0.599995E+01 ,   0.104200E+01 ,     45.62 ,      6.00 ,      1.04 ,       1.042031 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.276519E+00 ,   0.538945E+00 ,   0.744013E+00
   0.522450E+02 ,   0.723235E+01 ,   0.905189E+00 ,     52.24 ,      7.23 ,      0.91 ,       0.905202 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.107056E+00 ,  -0.747633E-01 ,   0.636077E+00
   0.537222E+01 ,   0.130096E+02 ,   0.277720E+01 ,      5.37 ,     13.01 ,      2.78 ,       1.097407 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.105576E+00 ,  -0.106361E+00 ,  -0.299496E+00
   0.692513E+01 ,   0.871623E+01 ,   0.300287E+01 ,      6.93 ,      8.72 ,      3.00 ,       1.125613 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.458038E-01 ,   0.394338E+00 ,  -0.134193E+00
   0.115625E+02 ,   0.480241E+01 ,   0.481384E+01 ,     11.56 ,      4.80 ,      4.81 ,       0.940000 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.878867E+00 ,   0.408503E+00 ,  -0.265446E+00
   0.112511E+02 ,   0.816034E+01 ,   0.333707E+01 ,     11.25 ,      8.16 ,      3.34 ,       0.940852 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.169445E+00 ,   0.597283E-01 ,   0.133251E+00
   0.141667E+02 ,   0.764545E+01 ,   0.729842E+01 ,     14.17 ,      7.65 ,      7.30 ,       1.132013 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.572010E+00 ,  -0.570261E+00 ,   0.383228E+00
   0.163445E+02 ,   0.634728E+01 ,   0.882237E+01 ,     16.34 ,      6.35 ,      8.82 ,       0.915809 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.683854E+00 ,   0.138405E+00 ,   0.315840E+00
   0.148111E+02 ,   0.946156E+01 ,   0.824744E+01 ,     14.81 ,      9.46 ,      8.25 ,       1.016043 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.289302E-01 ,   0.106743E+01 ,   0.140827E+00
   0.165062E+02 ,   0.745427E+01 ,   0.509500E+01 ,     16.51 ,      7.45 ,      5.09 ,       0.971358 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.224637E+00 ,  -0.362166E+00 ,  -0.377782E+00
   0.160508E+02 ,   0.110926E+02 ,   0.743511E+01 ,     16.05 ,     11.09 ,      7.44 ,       1.187853 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.207101E+00 ,  -0.404736E+00 ,   0.183062E+00
   0.180170E+02 ,   0.126149E+02 ,   0.438045E+01 ,     18.02 ,     12.61 ,      4.38 ,       1.019713 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.177250E+00 ,   0.595816E+00 ,   0.372070E+00
   0.199023E+02 ,   0.115701E+02 ,   0.351542E+01 ,     19.90 ,     11.57 ,      3.52 ,       1.133860 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.368332E-01 ,  -0.256258E+00 ,   0.494461E+00
   0.200403E+02 ,   0.956112E+01 ,   0.431544E+01 ,     20.04 ,      9.56 ,      4.32 ,       1.032992 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.137900E-01 ,  -0.149190E+00 ,   0.695005E-01
   0.220995E+02 ,   0.983464E+01 ,   0.344199E+01 ,     22.10 ,      9.83 ,      3.44 ,       1.188383 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.387229E-02 ,  -0.331269E+00 ,  -0.249028E+00
   0.276897E+02 ,   0.129963E+02 ,   0.103807E+01 ,     27.69 ,     13.00 ,      1.04 ,       1.038138 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.218175E+00 ,   0.271487E-01 ,   0.985437E+00
   0.269495E+02 ,   0.120014E+02 ,   0.263351E+01 ,     26.95 ,     12.00 ,      2.63 ,       0.982605 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.642065E-01 ,   0.247614E+00 ,   0.143076E+00
   0.289776E+02 ,   0.114759E+02 ,   0.292755E+01 ,     28.98 ,     11.48 ,      2.93 ,       0.973301 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.303185E+00 ,  -0.420326E+00 ,   0.426148E+00
   0.345566E+02 ,   0.104434E+02 ,   0.109896E+01 ,     34.56 ,     10.44 ,      1.10 ,       1.098977 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.630533E-01 ,  -0.622867E-01 ,   0.308463E+00
   0.433353E+02 ,   0.132407E+02 ,   0.990238E+00 ,     43.34 ,     13.24 ,      0.99 ,       0.990267 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.204337E+00 ,   0.712904E+00 ,   0.213494E+00
   0.476354E+02 ,   0.107222E+02 ,   0.101377E+01 ,     47.64 ,     10.72 ,      1.01 ,       1.013824 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.533405E-01 ,   0.132017E-01 ,   0.114806E+01
   0.533078E+02 ,   0.116805E+02 ,   0.957473E+00 ,     53.31 ,     11.68 ,      0.96 ,       0.957512 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.937284E-01 ,  -0.828943E-01 ,   0.392462E+00
   0.261593E+01 ,   0.144737E+02 ,   0.119467E+01 ,      2.62 ,     14.47 ,      1.19 ,       1.194599 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.560560E-01 ,   0.370573E+00 ,   0.274846E-01
   0.954675E+01 ,   0.101766E+02 ,   0.357726E+01 ,      9.55 ,     10.18 ,      3.58 ,       0.914525 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.119190E+00 ,   0.454056E+00 ,   0.345453E+00
